item_id,annotator_id,label,category,timestamp
A295,r3,1,health,2025-08-25T20:52:45
A295,r4,0,health,2025-08-25T20:53:09
A295,r5,0,health,2025-08-25T20:53:35
A295,r6,1,health,2025-08-25T20:54:15
A296,r1,0,health,2025-08-25T20:54:37
A296,r2,0,health,2025-08-25T20:54:54
A296,r3,1,health,2025-08-25T20:55:01
A296,r4,1,health,2025-08-25T20:55:07
A296,r5,1,health,2025-08-25T20:55:42
A296,r6,0,health,2025-08-25T20:55:54
A297,r1,1,health,2025-08-25T20:56:06
A297,r2,1,health,2025-08-25T20:56:23
A297,r3,0,health,2025-08-25T20:57:00
A297,r4,1,health,2025-08-25T20:57:38
A297,r5,1,health,2025-08-25T20:58:02
A297,r6,1,health,2025-08-25T20:58:29
A298,r1,1,health,2025-08-25T20:59:02
A298,r2,1,health,2025-08-25T20:59:28
A298,r3,1,health,2025-08-25T21:00:09
A298,r4,1,health,2025-08-25T21:00:26
A298,r5,1,health,2025-08-25T21:00:32
A298,r6,1,health,2025-08-25T21:00:51
A299,r1,1,health,2025-08-25T21:01:05
A299,r2,1,health,2025-08-25T21:01:28
A299,r3,1,health,2025-08-25T21:01:51
A299,r4,1,health,2025-08-25T21:02:01
A299,r5,1,health,2025-08-25T21:02:23
A299,r6,1,health,2025-08-25T21:02:44
A300,r1,1,finance,2025-08-25T21:03:28
A300,r2,0,finance,2025-08-25T21:03:49
A300,r3,0,finance,2025-08-25T21:04:27
A300,r4,1,finance,2025-08-25T21:04:45
A300,r5,0,finance,2025-08-25T21:05:26
A300,r6,0,finance,2025-08-25T21:05:56
A301,r1,1,health,2025-08-25T21:06:28
A301,r2,1,health,2025-08-25T21:06:33
A301,r3,0,health,2025-08-25T21:07:10
A301,r4,1,health,2025-08-25T21:07:26
A301,r5,1,health,2025-08-25T21:08:01
A301,r6,0,health,2025-08-25T21:08:36
A302,r1,0,sports,2025-08-25T21:09:13
A302,r2,1,sports,2025-08-25T21:09:48
A302,r3,0,sports,2025-08-25T21:09:57
A302,r4,1,sports,2025-08-25T21:10:19
A302,r5,1,sports,2025-08-25T21:10:28
A302,r6,0,sports,2025-08-25T21:10:41
A303,r1,1,finance,2025-08-25T21:11:12
A303,r2,1,finance,2025-08-25T21:11:25
A303,r3,0,finance,2025-08-25T21:11:39
A303,r4,1,finance,2025-08-25T21:11:45
A303,r5,0,finance,2025-08-25T21:12:12
A303,r6,0,finance,2025-08-25T21:12:29
A304,r1,0,finance,2025-08-25T21:13:05
A304,r2,0,finance,2025-08-25T21:13:29
A304,r3,0,finance,2025-08-25T21:14:13
A304,r4,1,finance,2025-08-25T21:14:36
A304,r5,1,finance,2025-08-25T21:15:02
A304,r6,1,finance,2025-08-25T21:15:30
A305,r1,0,health,2025-08-25T21:15:55
A305,r2,1,health,2025-08-25T21:16:05
A305,r3,0,health,2025-08-25T21:16:21
A305,r4,1,health,2025-08-25T21:16:55
A305,r5,0,health,2025-08-25T21:17:28
A305,r6,1,health,2025-08-25T21:18:06
A306,r1,1,finance,2025-08-25T21:18:35
A306,r2,0,finance,2025-08-25T21:18:40
A306,r3,0,finance,2025-08-25T21:19:08
A306,r4,0,finance,2025-08-25T21:19:13
A306,r5,1,finance,2025-08-25T21:19:47
A306,r6,0,finance,2025-08-25T21:20:13
A307,r1,1,sports,2025-08-25T21:20:47
A307,r2,1,sports,2025-08-25T21:20:56
A307,r3,0,sports,2025-08-25T21:21:11
A307,r4,0,sports,2025-08-25T21:21:29
A307,r5,1,sports,2025-08-25T21:22:07
A307,r6,1,sports,2025-08-25T21:22:18
A308,r1,1,finance,2025-08-25T21:22:36
A308,r2,1,finance,2025-08-25T21:23:18
A308,r3,0,finance,2025-08-25T21:23:28
A308,r4,0,finance,2025-08-25T21:24:11
A308,r5,1,finance,2025-08-25T21:24:40
A308,r6,1,finance,2025-08-25T21:24:46
A309,r1,1,sports,2025-08-25T21:25:25
A309,r2,1,sports,2025-08-25T21:25:33
A309,r3,1,sports,2025-08-25T21:25:40
A309,r4,1,sports,2025-08-25T21:25:45
A309,r5,0,sports,2025-08-25T21:25:58
A309,r6,1,sports,2025-08-25T21:26:19
A310,r1,1,sports,2025-08-25T21:26:39
A310,r2,1,sports,2025-08-25T21:26:48
A310,r3,1,sports,2025-08-25T21:26:57
A310,r4,1,sports,2025-08-25T21:27:14
A310,r5,1,sports,2025-08-25T21:27:35
A310,r6,1,sports,2025-08-25T21:27:48
A311,r1,0,finance,2025-08-25T21:28:08
A311,r2,0,finance,2025-08-25T21:28:23
A311,r3,0,finance,2025-08-25T21:28:42
A311,r4,1,finance,2025-08-25T21:29:03
A311,r5,0,finance,2025-08-25T21:29:24
A311,r6,0,finance,2025-08-25T21:29:35
A312,r1,1,finance,2025-08-25T21:30:15
A312,r2,0,finance,2025-08-25T21:30:54
A312,r3,0,finance,2025-08-25T21:31:22
A312,r4,0,finance,2025-08-25T21:32:00
A312,r5,0,finance,2025-08-25T21:32:42
A312,r6,1,finance,2025-08-25T21:33:15
A313,r1,0,sports,2025-08-25T21:33:58
A313,r2,1,sports,2025-08-25T21:34:42
A313,r3,1,sports,2025-08-25T21:35:11
A313,r4,1,sports,2025-08-25T21:35:38
A313,r5,1,sports,2025-08-25T21:36:04
A313,r6,1,sports,2025-08-25T21:36:43
A314,r1,1,sports,2025-08-25T21:37:13
A314,r2,1,sports,2025-08-25T21:37:27
A314,r3,0,sports,2025-08-25T21:38:02
A314,r4,0,sports,2025-08-25T21:38:36
A314,r5,1,sports,2025-08-25T21:39:04
A314,r6,1,sports,2025-08-25T21:39:20
A315,r1,1,sports,2025-08-25T21:40:03
A315,r2,1,sports,2025-08-25T21:40:21
A315,r3,1,sports,2025-08-25T21:40:29
A315,r4,1,sports,2025-08-25T21:41:10
A315,r5,1,sports,2025-08-25T21:41:49
A315,r6,1,sports,2025-08-25T21:42:28
A316,r1,1,sports,2025-08-25T21:42:43
A316,r2,1,sports,2025-08-25T21:43:24
A316,r3,0,sports,2025-08-25T21:43:40
A316,r4,1,sports,2025-08-25T21:43:54
A316,r5,0,sports,2025-08-25T21:44:27
A316,r6,0,sports,2025-08-25T21:44:58
A317,r1,1,sports,2025-08-25T21:45:27
A317,r2,1,sports,2025-08-25T21:46:06
A317,r3,1,sports,2025-08-25T21:46:41
A317,r4,1,sports,2025-08-25T21:47:15
A317,r5,0,sports,2025-08-25T21:47:41
A317,r6,1,sports,2025-08-25T21:48:12
A318,r1,0,finance,2025-08-25T21:48:30
A318,r2,1,finance,2025-08-25T21:48:51
A318,r3,0,finance,2025-08-25T21:49:29
A318,r4,0,finance,2025-08-25T21:49:39
A318,r5,0,finance,2025-08-25T21:49:59
A318,r6,0,finance,2025-08-25T21:50:35
A319,r1,1,sports,2025-08-25T21:51:12
A319,r2,1,sports,2025-08-25T21:51:18
A319,r3,0,sports,2025-08-25T21:51:52
A319,r4,1,sports,2025-08-25T21:52:25
A319,r5,1,sports,2025-08-25T21:53:06
A319,r6,1,sports,2025-08-25T21:53:42
A320,r1,0,health,2025-08-25T21:53:54
A320,r2,1,health,2025-08-25T21:54:06
A320,r3,0,health,2025-08-25T21:54:44
A320,r4,1,health,2025-08-25T21:55:28
A320,r5,1,health,2025-08-25T21:55:44
A320,r6,0,health,2025-08-25T21:56:02
A321,r1,0,health,2025-08-25T21:56:31
A321,r2,1,health,2025-08-25T21:56:51
A321,r3,0,health,2025-08-25T21:57:02
A321,r4,1,health,2025-08-25T21:57:13
A321,r5,1,health,2025-08-25T21:57:45
A321,r6,1,health,2025-08-25T21:58:03
A322,r1,0,finance,2025-08-25T21:58:13
A322,r2,1,finance,2025-08-25T21:58:56
A322,r3,0,finance,2025-08-25T21:59:31
A322,r4,1,finance,2025-08-25T22:00:07
A322,r5,0,finance,2025-08-25T22:00:23
A322,r6,0,finance,2025-08-25T22:01:00
A323,r1,1,sports,2025-08-25T22:01:37
A323,r2,1,sports,2025-08-25T22:02:08
A323,r3,1,sports,2025-08-25T22:02:32
A323,r4,0,sports,2025-08-25T22:02:45
A323,r5,1,sports,2025-08-25T22:02:56
A323,r6,1,sports,2025-08-25T22:03:33
A324,r1,1,finance,2025-08-25T22:03:54
A324,r2,0,finance,2025-08-25T22:04:13
A324,r3,1,finance,2025-08-25T22:04:38
A324,r4,1,finance,2025-08-25T22:05:12
A324,r5,0,finance,2025-08-25T22:05:17
A324,r6,1,finance,2025-08-25T22:05:47
A325,r1,0,health,2025-08-25T22:05:53
A325,r2,0,health,2025-08-25T22:06:02
A325,r3,0,health,2025-08-25T22:06:25
A325,r4,1,health,2025-08-25T22:06:35
A325,r5,0,health,2025-08-25T22:07:04
A325,r6,1,health,2025-08-25T22:07:46
A326,r1,1,finance,2025-08-25T22:07:54
A326,r2,0,finance,2025-08-25T22:08:17
A326,r3,0,finance,2025-08-25T22:08:37
A326,r4,1,finance,2025-08-25T22:08:56
A326,r5,0,finance,2025-08-25T22:09:33
A326,r6,1,finance,2025-08-25T22:09:43
A327,r1,1,health,2025-08-25T22:10:23
A327,r2,1,health,2025-08-25T22:10:37
A327,r3,1,health,2025-08-25T22:10:54
A327,r4,1,health,2025-08-25T22:11:11
A327,r5,1,health,2025-08-25T22:11:40
A327,r6,1,health,2025-08-25T22:11:49
A328,r1,1,finance,2025-08-25T22:12:13
A328,r2,0,finance,2025-08-25T22:12:34
A328,r3,0,finance,2025-08-25T22:12:42
A328,r4,1,finance,2025-08-25T22:13:05
A328,r5,0,finance,2025-08-25T22:13:29
A328,r6,1,finance,2025-08-25T22:13:41
A329,r1,1,finance,2025-08-25T22:13:54
A329,r2,0,finance,2025-08-25T22:14:16
A329,r3,0,finance,2025-08-25T22:14:26
A329,r4,0,finance,2025-08-25T22:14:38
A329,r5,1,finance,2025-08-25T22:15:15
A329,r6,1,finance,2025-08-25T22:15:40
A330,r1,0,sports,2025-08-25T22:15:53
A330,r2,0,sports,2025-08-25T22:16:22
A330,r3,0,sports,2025-08-25T22:16:27
A330,r4,1,sports,2025-08-25T22:16:55
A330,r5,1,sports,2025-08-25T22:17:28
A330,r6,1,sports,2025-08-25T22:17:57
A331,r1,1,health,2025-08-25T22:18:15
A331,r2,1,health,2025-08-25T22:18:34
A331,r3,0,health,2025-08-25T22:19:01
A331,r4,0,health,2025-08-25T22:19:19
A331,r5,0,health,2025-08-25T22:19:49
A331,r6,1,health,2025-08-25T22:19:58
A332,r1,1,sports,2025-08-25T22:20:37
A332,r2,1,sports,2025-08-25T22:20:48
A332,r3,0,sports,2025-08-25T22:21:20
A332,r4,0,sports,2025-08-25T22:21:45
A332,r5,1,sports,2025-08-25T22:22:13
A332,r6,0,sports,2025-08-25T22:22:45
A333,r1,0,finance,2025-08-25T22:23:13
A333,r2,0,finance,2025-08-25T22:23:30
A333,r3,0,finance,2025-08-25T22:23:37
A333,r4,0,finance,2025-08-25T22:23:53
A333,r5,1,finance,2025-08-25T22:24:09
A333,r6,1,finance,2025-08-25T22:24:37
A334,r1,0,health,2025-08-25T22:24:43
A334,r2,1,health,2025-08-25T22:25:04
A334,r3,0,health,2025-08-25T22:25:20
A334,r4,0,health,2025-08-25T22:26:00
A334,r5,0,health,2025-08-25T22:26:24
A334,r6,1,health,2025-08-25T22:26:52
A335,r1,1,sports,2025-08-25T22:27:28
A335,r2,1,sports,2025-08-25T22:27:44
A335,r3,1,sports,2025-08-25T22:27:52
A335,r4,1,sports,2025-08-25T22:28:30
A335,r5,1,sports,2025-08-25T22:28:56
A335,r6,0,sports,2025-08-25T22:29:26
A336,r1,0,finance,2025-08-25T22:29:55
A336,r2,1,finance,2025-08-25T22:30:30
A336,r3,0,finance,2025-08-25T22:31:13
A336,r4,1,finance,2025-08-25T22:31:34
A336,r5,0,finance,2025-08-25T22:31:43
A336,r6,1,finance,2025-08-25T22:32:16
A337,r1,1,sports,2025-08-25T22:32:46
A337,r2,1,sports,2025-08-25T22:33:22
A337,r3,1,sports,2025-08-25T22:33:59
A337,r4,1,sports,2025-08-25T22:34:07
A337,r5,0,sports,2025-08-25T22:34:41
A337,r6,1,sports,2025-08-25T22:35:09
A338,r1,1,health,2025-08-25T22:35:45
A338,r2,1,health,2025-08-25T22:36:21
A338,r3,0,health,2025-08-25T22:36:37
A338,r4,1,health,2025-08-25T22:37:03
A338,r5,0,health,2025-08-25T22:37:31
A338,r6,0,health,2025-08-25T22:38:11
A339,r1,1,sports,2025-08-25T22:38:43
A339,r2,1,sports,2025-08-25T22:39:02
A339,r3,0,sports,2025-08-25T22:39:46
A339,r4,0,sports,2025-08-25T22:40:14
A339,r5,0,sports,2025-08-25T22:40:53
A339,r6,1,sports,2025-08-25T22:41:04
A340,r1,1,health,2025-08-25T22:41:34
A340,r2,0,health,2025-08-25T22:41:46
A340,r3,0,health,2025-08-25T22:42:00
A340,r4,0,health,2025-08-25T22:42:26
A340,r5,0,health,2025-08-25T22:42:54
A340,r6,0,health,2025-08-25T22:43:35
A341,r1,0,sports,2025-08-25T22:44:13
A341,r2,1,sports,2025-08-25T22:44:20
A341,r3,1,sports,2025-08-25T22:44:42
A341,r4,1,sports,2025-08-25T22:45:20
A341,r5,0,sports,2025-08-25T22:45:37
A341,r6,1,sports,2025-08-25T22:46:21
A342,r1,1,health,2025-08-25T22:46:34
A342,r2,1,health,2025-08-25T22:47:18
A342,r3,0,health,2025-08-25T22:47:35
A342,r4,0,health,2025-08-25T22:47:42
A342,r5,0,health,2025-08-25T22:48:26
A342,r6,0,health,2025-08-25T22:48:43
A343,r1,1,health,2025-08-25T22:48:53
A343,r2,0,health,2025-08-25T22:49:25
A343,r3,0,health,2025-08-25T22:50:08
A343,r4,0,health,2025-08-25T22:50:39
A343,r5,0,health,2025-08-25T22:51:18
A343,r6,0,health,2025-08-25T22:51:54
A344,r1,1,finance,2025-08-25T22:52:36
A344,r2,0,finance,2025-08-25T22:53:19
A344,r3,1,finance,2025-08-25T22:53:35
A344,r4,0,finance,2025-08-25T22:54:10
A344,r5,1,finance,2025-08-25T22:54:44
A344,r6,1,finance,2025-08-25T22:55:08
A345,r1,1,health,2025-08-25T22:55:26
A345,r2,0,health,2025-08-25T22:56:00
A345,r3,1,health,2025-08-25T22:56:38
A345,r4,1,health,2025-08-25T22:57:07
A345,r5,0,health,2025-08-25T22:57:45
A345,r6,1,health,2025-08-25T22:57:59
A346,r1,1,health,2025-08-25T22:58:30
A346,r2,0,health,2025-08-25T22:58:56
A346,r3,0,health,2025-08-25T22:59:08
A346,r4,0,health,2025-08-25T22:59:31
A346,r5,0,health,2025-08-25T23:00:14
A346,r6,0,health,2025-08-25T23:00:51
A347,r1,0,health,2025-08-25T23:01:09
A347,r2,1,health,2025-08-25T23:01:19
A347,r3,0,health,2025-08-25T23:01:48
A347,r4,0,health,2025-08-25T23:02:29
A347,r5,1,health,2025-08-25T23:03:01
A347,r6,1,health,2025-08-25T23:03:36
A348,r1,0,sports,2025-08-25T23:04:11
A348,r2,1,sports,2025-08-25T23:04:49
A348,r3,1,sports,2025-08-25T23:05:19
A348,r4,0,sports,2025-08-25T23:05:51
A348,r5,0,sports,2025-08-25T23:06:12
A348,r6,1,sports,2025-08-25T23:06:25
A349,r1,0,finance,2025-08-25T23:06:49
A349,r2,1,finance,2025-08-25T23:07:22
A349,r3,0,finance,2025-08-25T23:07:56
A349,r4,0,finance,2025-08-25T23:08:10
A349,r5,0,finance,2025-08-25T23:08:47
A349,r6,0,finance,2025-08-25T23:09:05
A350,r1,1,sports,2025-08-25T23:09:45
A350,r2,1,sports,2025-08-25T23:10:10
A350,r3,1,sports,2025-08-25T23:10:39
A350,r4,1,sports,2025-08-25T23:10:54
A350,r5,0,sports,2025-08-25T23:11:34
A350,r6,1,sports,2025-08-25T23:11:47
A351,r1,0,finance,2025-08-25T23:11:56
A351,r2,1,finance,2025-08-25T23:12:01
A351,r3,0,finance,2025-08-25T23:12:32
A351,r4,0,finance,2025-08-25T23:12:57
A351,r5,1,finance,2025-08-25T23:13:13
A351,r6,0,finance,2025-08-25T23:13:43
A352,r1,1,sports,2025-08-25T23:14:06
A352,r2,1,sports,2025-08-25T23:14:39
A352,r3,0,sports,2025-08-25T23:15:07
A352,r4,1,sports,2025-08-25T23:15:16
A352,r5,1,sports,2025-08-25T23:15:38
A352,r6,1,sports,2025-08-25T23:15:50
A353,r1,1,finance,2025-08-25T23:16:14
A353,r2,0,finance,2025-08-25T23:16:50
A353,r3,1,finance,2025-08-25T23:17:14
A353,r4,0,finance,2025-08-25T23:17:25
A353,r5,0,finance,2025-08-25T23:17:42
A353,r6,1,finance,2025-08-25T23:18:07
A354,r1,0,finance,2025-08-25T23:18:17
A354,r2,0,finance,2025-08-25T23:18:55
A354,r3,1,finance,2025-08-25T23:19:28
A354,r4,0,finance,2025-08-25T23:19:38
A354,r5,0,finance,2025-08-25T23:19:48
A354,r6,1,finance,2025-08-25T23:20:17
A355,r1,0,finance,2025-08-25T23:20:44
A355,r2,1,finance,2025-08-25T23:21:10
A355,r3,0,finance,2025-08-25T23:21:50
A355,r4,0,finance,2025-08-25T23:22:26
A355,r5,1,finance,2025-08-25T23:22:36
A355,r6,1,finance,2025-08-25T23:23:10
A356,r1,1,finance,2025-08-25T23:23:44
A356,r2,0,finance,2025-08-25T23:24:21
A356,r3,0,finance,2025-08-25T23:25:00
A356,r4,1,finance,2025-08-25T23:25:17
A356,r5,0,finance,2025-08-25T23:25:44
A356,r6,0,finance,2025-08-25T23:26:04
A357,r1,0,health,2025-08-25T23:26:40
A357,r2,1,health,2025-08-25T23:26:50
A357,r3,1,health,2025-08-25T23:27:16
A357,r4,1,health,2025-08-25T23:27:47
A357,r5,1,health,2025-08-25T23:28:12
A357,r6,1,health,2025-08-25T23:28:35
A358,r1,0,health,2025-08-25T23:28:43
A358,r2,0,health,2025-08-25T23:28:51
A358,r3,1,health,2025-08-25T23:29:35
A358,r4,1,health,2025-08-25T23:29:59
A358,r5,1,health,2025-08-25T23:30:09
A358,r6,1,health,2025-08-25T23:30:25
A359,r1,1,finance,2025-08-25T23:30:59
A359,r2,0,finance,2025-08-25T23:31:25
A359,r3,0,finance,2025-08-25T23:31:44
A359,r4,1,finance,2025-08-25T23:32:02
A359,r5,0,finance,2025-08-25T23:32:17
A359,r6,1,finance,2025-08-25T23:32:55
A360,r1,1,finance,2025-08-25T23:33:16
A360,r2,0,finance,2025-08-25T23:33:36
A360,r3,0,finance,2025-08-25T23:34:08
A360,r4,0,finance,2025-08-25T23:34:51
A360,r5,1,finance,2025-08-25T23:35:33
A360,r6,0,finance,2025-08-25T23:36:10
A361,r1,1,health,2025-08-25T23:36:38
A361,r2,1,health,2025-08-25T23:37:05
A361,r3,0,health,2025-08-25T23:37:49
A361,r4,0,health,2025-08-25T23:38:28
A361,r5,0,health,2025-08-25T23:39:09
A361,r6,1,health,2025-08-25T23:39:14
A362,r1,1,sports,2025-08-25T23:39:36
A362,r2,1,sports,2025-08-25T23:40:13
A362,r3,0,sports,2025-08-25T23:40:47
A362,r4,0,sports,2025-08-25T23:40:57
A362,r5,0,sports,2025-08-25T23:41:31
A362,r6,0,sports,2025-08-25T23:41:40
A363,r1,1,sports,2025-08-25T23:41:55
A363,r2,1,sports,2025-08-25T23:42:04
A363,r3,0,sports,2025-08-25T23:42:15
A363,r4,1,sports,2025-08-25T23:42:31
A363,r5,0,sports,2025-08-25T23:43:06
A363,r6,0,sports,2025-08-25T23:43:42
A364,r1,1,sports,2025-08-25T23:44:09
A364,r2,1,sports,2025-08-25T23:44:17
A364,r3,1,sports,2025-08-25T23:44:24
A364,r4,1,sports,2025-08-25T23:45:02
A364,r5,0,sports,2025-08-25T23:45:33
A364,r6,0,sports,2025-08-25T23:46:00
A365,r1,0,finance,2025-08-25T23:46:16
A365,r2,1,finance,2025-08-25T23:46:27
A365,r3,0,finance,2025-08-25T23:47:03
A365,r4,1,finance,2025-08-25T23:47:17
A365,r5,1,finance,2025-08-25T23:47:38
A365,r6,1,finance,2025-08-25T23:47:43
A366,r1,0,finance,2025-08-25T23:48:14
A366,r2,1,finance,2025-08-25T23:48:33
A366,r3,0,finance,2025-08-25T23:48:42
A366,r4,1,finance,2025-08-25T23:49:09
A366,r5,0,finance,2025-08-25T23:49:18
A366,r6,1,finance,2025-08-25T23:49:32
A367,r1,1,health,2025-08-25T23:49:39
A367,r2,1,health,2025-08-25T23:50:08
A367,r3,1,health,2025-08-25T23:50:15
A367,r4,0,health,2025-08-25T23:50:41
A367,r5,1,health,2025-08-25T23:51:07
A367,r6,0,health,2025-08-25T23:51:45
A368,r1,0,finance,2025-08-25T23:51:50
A368,r2,1,finance,2025-08-25T23:52:00
A368,r3,1,finance,2025-08-25T23:52:24
A368,r4,0,finance,2025-08-25T23:52:39
A368,r5,0,finance,2025-08-25T23:53:10
A368,r6,1,finance,2025-08-25T23:53:20
A369,r1,1,sports,2025-08-25T23:53:30
A369,r2,1,sports,2025-08-25T23:54:02
A369,r3,1,sports,2025-08-25T23:54:45
A369,r4,1,sports,2025-08-25T23:54:50
A369,r5,1,sports,2025-08-25T23:55:07
A369,r6,1,sports,2025-08-25T23:55:41
A370,r1,1,health,2025-08-25T23:56:12
A370,r2,1,health,2025-08-25T23:56:24
A370,r3,1,health,2025-08-25T23:57:00
A370,r4,0,health,2025-08-25T23:57:08
A370,r5,0,health,2025-08-25T23:57:42
A370,r6,0,health,2025-08-25T23:58:00
A371,r1,0,health,2025-08-25T23:58:12
A371,r2,1,health,2025-08-25T23:58:31
A371,r3,1,health,2025-08-25T23:58:56
A371,r4,1,health,2025-08-25T23:59:02
A371,r5,0,health,2025-08-25T23:59:43
A371,r6,1,health,2025-08-26T00:00:01
A372,r1,1,sports,2025-08-26T00:00:35
A372,r2,1,sports,2025-08-26T00:00:58
A372,r3,0,sports,2025-08-26T00:01:25
A372,r4,1,sports,2025-08-26T00:01:45
A372,r5,0,sports,2025-08-26T00:02:13
A372,r6,1,sports,2025-08-26T00:02:32
A373,r1,1,sports,2025-08-26T00:02:52
A373,r2,1,sports,2025-08-26T00:03:29
A373,r3,0,sports,2025-08-26T00:03:39
A373,r4,1,sports,2025-08-26T00:03:54
A373,r5,1,sports,2025-08-26T00:04:34
A373,r6,1,sports,2025-08-26T00:04:46
A374,r1,1,sports,2025-08-26T00:05:15
A374,r2,1,sports,2025-08-26T00:05:25
A374,r3,1,sports,2025-08-26T00:05:42
A374,r4,1,sports,2025-08-26T00:06:09
A374,r5,1,sports,2025-08-26T00:06:17
A374,r6,1,sports,2025-08-26T00:06:33
A375,r1,1,sports,2025-08-26T00:06:51
A375,r2,1,sports,2025-08-26T00:07:11
A375,r3,1,sports,2025-08-26T00:07:29
A375,r4,1,sports,2025-08-26T00:08:01
A375,r5,1,sports,2025-08-26T00:08:17
A375,r6,1,sports,2025-08-26T00:08:44
A376,r1,1,sports,2025-08-26T00:08:55
A376,r2,1,sports,2025-08-26T00:09:12
A376,r3,0,sports,2025-08-26T00:09:55
A376,r4,1,sports,2025-08-26T00:10:32
A376,r5,1,sports,2025-08-26T00:11:10
A376,r6,0,sports,2025-08-26T00:11:41
A377,r1,0,health,2025-08-26T00:12:03
A377,r2,0,health,2025-08-26T00:12:09
A377,r3,1,health,2025-08-26T00:12:39
A377,r4,0,health,2025-08-26T00:13:22
A377,r5,0,health,2025-08-26T00:13:45
A377,r6,1,health,2025-08-26T00:14:07
A378,r1,0,finance,2025-08-26T00:14:45
A378,r2,1,finance,2025-08-26T00:14:54
A378,r3,0,finance,2025-08-26T00:15:25
A378,r4,0,finance,2025-08-26T00:15:32
A378,r5,1,finance,2025-08-26T00:15:43
A378,r6,0,finance,2025-08-26T00:16:20
A379,r1,1,sports,2025-08-26T00:16:49
A379,r2,0,sports,2025-08-26T00:17:17
A379,r3,0,sports,2025-08-26T00:17:48
A379,r4,0,sports,2025-08-26T00:18:19
A379,r5,0,sports,2025-08-26T00:18:54
A379,r6,1,sports,2025-08-26T00:19:14
A380,r1,1,health,2025-08-26T00:19:27
A380,r2,1,health,2025-08-26T00:20:10
A380,r3,0,health,2025-08-26T00:20:49
A380,r4,0,health,2025-08-26T00:21:30
A380,r5,0,health,2025-08-26T00:22:12
A380,r6,1,health,2025-08-26T00:22:42
A381,r1,1,finance,2025-08-26T00:23:20
A381,r2,1,finance,2025-08-26T00:23:45
A381,r3,1,finance,2025-08-26T00:24:07
A381,r4,1,finance,2025-08-26T00:24:45
A381,r5,1,finance,2025-08-26T00:24:51
A381,r6,1,finance,2025-08-26T00:25:34
A382,r1,1,health,2025-08-26T00:25:53
A382,r2,1,health,2025-08-26T00:26:26
A382,r3,1,health,2025-08-26T00:27:00
A382,r4,1,health,2025-08-26T00:27:39
A382,r5,1,health,2025-08-26T00:28:13
A382,r6,1,health,2025-08-26T00:28:41
A383,r1,1,health,2025-08-26T00:28:56
A383,r2,1,health,2025-08-26T00:29:21
A383,r3,1,health,2025-08-26T00:29:48
A383,r4,1,health,2025-08-26T00:30:06
A383,r5,0,health,2025-08-26T00:30:14
A383,r6,1,health,2025-08-26T00:30:54
A384,r1,0,finance,2025-08-26T00:31:15
A384,r2,1,finance,2025-08-26T00:31:49
A384,r3,0,finance,2025-08-26T00:31:58
A384,r4,1,finance,2025-08-26T00:32:33
A384,r5,0,finance,2025-08-26T00:32:54
A384,r6,0,finance,2025-08-26T00:33:36
A385,r1,1,sports,2025-08-26T00:34:17
A385,r2,1,sports,2025-08-26T00:34:42
A385,r3,1,sports,2025-08-26T00:34:56
A385,r4,1,sports,2025-08-26T00:35:09
A385,r5,1,sports,2025-08-26T00:35:26
A385,r6,1,sports,2025-08-26T00:36:09
A386,r1,1,health,2025-08-26T00:36:40
A386,r2,1,health,2025-08-26T00:37:20
A386,r3,0,health,2025-08-26T00:37:39
A386,r4,0,health,2025-08-26T00:38:10
A386,r5,0,health,2025-08-26T00:38:20
A386,r6,0,health,2025-08-26T00:38:30
A387,r1,1,health,2025-08-26T00:39:14
A387,r2,1,health,2025-08-26T00:39:31
A387,r3,0,health,2025-08-26T00:39:54
A387,r4,1,health,2025-08-26T00:40:05
A387,r5,1,health,2025-08-26T00:40:14
A387,r6,1,health,2025-08-26T00:40:19
A388,r1,0,health,2025-08-26T00:40:28
A388,r2,1,health,2025-08-26T00:40:41
A388,r3,1,health,2025-08-26T00:41:07
A388,r4,0,health,2025-08-26T00:41:29
A388,r5,1,health,2025-08-26T00:41:46
A388,r6,0,health,2025-08-26T00:41:59
A389,r1,1,sports,2025-08-26T00:42:31
A389,r2,1,sports,2025-08-26T00:43:02
A389,r3,1,sports,2025-08-26T00:43:16
A389,r4,1,sports,2025-08-26T00:43:36
A389,r5,1,sports,2025-08-26T00:43:53
A389,r6,0,sports,2025-08-26T00:44:02
A390,r1,1,health,2025-08-26T00:44:41
A390,r2,0,health,2025-08-26T00:44:58
A390,r3,0,health,2025-08-26T00:45:28
A390,r4,0,health,2025-08-26T00:46:06
A390,r5,1,health,2025-08-26T00:46:31
A390,r6,0,health,2025-08-26T00:46:54
A391,r1,1,finance,2025-08-26T00:47:35
A391,r2,1,finance,2025-08-26T00:47:59
A391,r3,0,finance,2025-08-26T00:48:07
A391,r4,0,finance,2025-08-26T00:48:40
A391,r5,1,finance,2025-08-26T00:48:58
A391,r6,1,finance,2025-08-26T00:49:31
A392,r1,0,sports,2025-08-26T00:50:10
A392,r2,0,sports,2025-08-26T00:50:44
A392,r3,1,sports,2025-08-26T00:51:19
A392,r4,1,sports,2025-08-26T00:52:03
A392,r5,1,sports,2025-08-26T00:52:18
A392,r6,1,sports,2025-08-26T00:52:39
A393,r1,0,finance,2025-08-26T00:53:23
A393,r2,0,finance,2025-08-26T00:54:02
A393,r3,0,finance,2025-08-26T00:54:07
A393,r4,1,finance,2025-08-26T00:54:38
